ordinal	i	j	u	v	status	clauses	discriminating_clauses	core_sha256	proof_sha256	seconds	detail
1564	1	10	0	5	CERTIFIED	15	0	dd32f789bcb5b44e52e3bd227885f043a57959824116a94e7f888b51c9bcd520	315260fa9934c4a644919010e29c057142f8f01e06dfbb6676ee9ebdba6d0911	0.215246	residual subset and fresh DRAT VERIFIED
1565	1	10	0	6	CERTIFIED	15	0	dd32f789bcb5b44e52e3bd227885f043a57959824116a94e7f888b51c9bcd520	315260fa9934c4a644919010e29c057142f8f01e06dfbb6676ee9ebdba6d0911	0.198999	residual subset and fresh DRAT VERIFIED
1572	1	10	1	2	CERTIFIED	15	0	dd32f789bcb5b44e52e3bd227885f043a57959824116a94e7f888b51c9bcd520	315260fa9934c4a644919010e29c057142f8f01e06dfbb6676ee9ebdba6d0911	0.213052	residual subset and fresh DRAT VERIFIED
1573	1	10	1	3	CERTIFIED	15	0	dd32f789bcb5b44e52e3bd227885f043a57959824116a94e7f888b51c9bcd520	315260fa9934c4a644919010e29c057142f8f01e06dfbb6676ee9ebdba6d0911	0.210200	residual subset and fresh DRAT VERIFIED
1574	1	10	1	4	CERTIFIED	15	0	dd32f789bcb5b44e52e3bd227885f043a57959824116a94e7f888b51c9bcd520	315260fa9934c4a644919010e29c057142f8f01e06dfbb6676ee9ebdba6d0911	0.180583	residual subset and fresh DRAT VERIFIED
1575	1	10	1	5	CERTIFIED	15	0	dd32f789bcb5b44e52e3bd227885f043a57959824116a94e7f888b51c9bcd520	315260fa9934c4a644919010e29c057142f8f01e06dfbb6676ee9ebdba6d0911	0.196363	residual subset and fresh DRAT VERIFIED
1576	1	10	1	6	CERTIFIED	15	0	dd32f789bcb5b44e52e3bd227885f043a57959824116a94e7f888b51c9bcd520	315260fa9934c4a644919010e29c057142f8f01e06dfbb6676ee9ebdba6d0911	0.218714	residual subset and fresh DRAT VERIFIED
1583	1	10	2	3	CERTIFIED	15	0	dd32f789bcb5b44e52e3bd227885f043a57959824116a94e7f888b51c9bcd520	315260fa9934c4a644919010e29c057142f8f01e06dfbb6676ee9ebdba6d0911	0.233794	residual subset and fresh DRAT VERIFIED
1584	1	10	2	4	CERTIFIED	15	0	dd32f789bcb5b44e52e3bd227885f043a57959824116a94e7f888b51c9bcd520	315260fa9934c4a644919010e29c057142f8f01e06dfbb6676ee9ebdba6d0911	0.206168	residual subset and fresh DRAT VERIFIED
1585	1	10	2	5	CERTIFIED	15	0	dd32f789bcb5b44e52e3bd227885f043a57959824116a94e7f888b51c9bcd520	315260fa9934c4a644919010e29c057142f8f01e06dfbb6676ee9ebdba6d0911	0.223856	residual subset and fresh DRAT VERIFIED
1586	1	10	2	6	CERTIFIED	15	0	dd32f789bcb5b44e52e3bd227885f043a57959824116a94e7f888b51c9bcd520	315260fa9934c4a644919010e29c057142f8f01e06dfbb6676ee9ebdba6d0911	0.217174	residual subset and fresh DRAT VERIFIED
1593	1	10	3	4	CERTIFIED	15	0	dd32f789bcb5b44e52e3bd227885f043a57959824116a94e7f888b51c9bcd520	315260fa9934c4a644919010e29c057142f8f01e06dfbb6676ee9ebdba6d0911	0.232322	residual subset and fresh DRAT VERIFIED
1594	1	10	3	5	CERTIFIED	15	0	dd32f789bcb5b44e52e3bd227885f043a57959824116a94e7f888b51c9bcd520	315260fa9934c4a644919010e29c057142f8f01e06dfbb6676ee9ebdba6d0911	0.223110	residual subset and fresh DRAT VERIFIED
1595	1	10	3	6	CERTIFIED	15	0	dd32f789bcb5b44e52e3bd227885f043a57959824116a94e7f888b51c9bcd520	315260fa9934c4a644919010e29c057142f8f01e06dfbb6676ee9ebdba6d0911	0.183951	residual subset and fresh DRAT VERIFIED
1602	1	10	4	5	CERTIFIED	15	0	dd32f789bcb5b44e52e3bd227885f043a57959824116a94e7f888b51c9bcd520	315260fa9934c4a644919010e29c057142f8f01e06dfbb6676ee9ebdba6d0911	0.222430	residual subset and fresh DRAT VERIFIED
1603	1	10	4	6	CERTIFIED	15	0	dd32f789bcb5b44e52e3bd227885f043a57959824116a94e7f888b51c9bcd520	315260fa9934c4a644919010e29c057142f8f01e06dfbb6676ee9ebdba6d0911	0.209113	residual subset and fresh DRAT VERIFIED
1610	1	10	5	6	CERTIFIED	15	0	dd32f789bcb5b44e52e3bd227885f043a57959824116a94e7f888b51c9bcd520	315260fa9934c4a644919010e29c057142f8f01e06dfbb6676ee9ebdba6d0911	0.223743	residual subset and fresh DRAT VERIFIED
1638	1	11	0	1	CERTIFIED	15	0	050a34d7259f5b1f20849fba8ea7ea3c6d3afb4689a9e52e95fd847305bb0b1f	112485a3f303867a4141849a71ccde2c5ba1121b62fa4add3a1f06bedabba84d	0.195941	residual subset and fresh DRAT VERIFIED
1639	1	11	0	2	CERTIFIED	15	0	050a34d7259f5b1f20849fba8ea7ea3c6d3afb4689a9e52e95fd847305bb0b1f	112485a3f303867a4141849a71ccde2c5ba1121b62fa4add3a1f06bedabba84d	0.220789	residual subset and fresh DRAT VERIFIED
1640	1	11	0	3	CERTIFIED	15	0	050a34d7259f5b1f20849fba8ea7ea3c6d3afb4689a9e52e95fd847305bb0b1f	112485a3f303867a4141849a71ccde2c5ba1121b62fa4add3a1f06bedabba84d	0.228594	residual subset and fresh DRAT VERIFIED
1641	1	11	0	4	CERTIFIED	15	0	050a34d7259f5b1f20849fba8ea7ea3c6d3afb4689a9e52e95fd847305bb0b1f	112485a3f303867a4141849a71ccde2c5ba1121b62fa4add3a1f06bedabba84d	0.218110	residual subset and fresh DRAT VERIFIED
1642	1	11	0	5	CERTIFIED	15	0	050a34d7259f5b1f20849fba8ea7ea3c6d3afb4689a9e52e95fd847305bb0b1f	112485a3f303867a4141849a71ccde2c5ba1121b62fa4add3a1f06bedabba84d	0.215105	residual subset and fresh DRAT VERIFIED
1643	1	11	0	6	CERTIFIED	15	0	050a34d7259f5b1f20849fba8ea7ea3c6d3afb4689a9e52e95fd847305bb0b1f	112485a3f303867a4141849a71ccde2c5ba1121b62fa4add3a1f06bedabba84d	0.200681	residual subset and fresh DRAT VERIFIED
1650	1	11	1	2	CERTIFIED	15	0	050a34d7259f5b1f20849fba8ea7ea3c6d3afb4689a9e52e95fd847305bb0b1f	112485a3f303867a4141849a71ccde2c5ba1121b62fa4add3a1f06bedabba84d	0.208319	residual subset and fresh DRAT VERIFIED
1651	1	11	1	3	CERTIFIED	15	0	050a34d7259f5b1f20849fba8ea7ea3c6d3afb4689a9e52e95fd847305bb0b1f	112485a3f303867a4141849a71ccde2c5ba1121b62fa4add3a1f06bedabba84d	0.228921	residual subset and fresh DRAT VERIFIED
1652	1	11	1	4	CERTIFIED	15	0	050a34d7259f5b1f20849fba8ea7ea3c6d3afb4689a9e52e95fd847305bb0b1f	112485a3f303867a4141849a71ccde2c5ba1121b62fa4add3a1f06bedabba84d	0.216826	residual subset and fresh DRAT VERIFIED
1653	1	11	1	5	CERTIFIED	15	0	050a34d7259f5b1f20849fba8ea7ea3c6d3afb4689a9e52e95fd847305bb0b1f	112485a3f303867a4141849a71ccde2c5ba1121b62fa4add3a1f06bedabba84d	0.186905	residual subset and fresh DRAT VERIFIED
1654	1	11	1	6	CERTIFIED	15	0	050a34d7259f5b1f20849fba8ea7ea3c6d3afb4689a9e52e95fd847305bb0b1f	112485a3f303867a4141849a71ccde2c5ba1121b62fa4add3a1f06bedabba84d	0.185129	residual subset and fresh DRAT VERIFIED
1661	1	11	2	3	CERTIFIED	15	0	050a34d7259f5b1f20849fba8ea7ea3c6d3afb4689a9e52e95fd847305bb0b1f	112485a3f303867a4141849a71ccde2c5ba1121b62fa4add3a1f06bedabba84d	0.226734	residual subset and fresh DRAT VERIFIED
1662	1	11	2	4	CERTIFIED	15	0	050a34d7259f5b1f20849fba8ea7ea3c6d3afb4689a9e52e95fd847305bb0b1f	112485a3f303867a4141849a71ccde2c5ba1121b62fa4add3a1f06bedabba84d	0.186885	residual subset and fresh DRAT VERIFIED
1663	1	11	2	5	CERTIFIED	15	0	050a34d7259f5b1f20849fba8ea7ea3c6d3afb4689a9e52e95fd847305bb0b1f	112485a3f303867a4141849a71ccde2c5ba1121b62fa4add3a1f06bedabba84d	0.235983	residual subset and fresh DRAT VERIFIED
1664	1	11	2	6	CERTIFIED	15	0	050a34d7259f5b1f20849fba8ea7ea3c6d3afb4689a9e52e95fd847305bb0b1f	112485a3f303867a4141849a71ccde2c5ba1121b62fa4add3a1f06bedabba84d	0.195098	residual subset and fresh DRAT VERIFIED
1671	1	11	3	4	CERTIFIED	15	0	050a34d7259f5b1f20849fba8ea7ea3c6d3afb4689a9e52e95fd847305bb0b1f	112485a3f303867a4141849a71ccde2c5ba1121b62fa4add3a1f06bedabba84d	0.191583	residual subset and fresh DRAT VERIFIED
1672	1	11	3	5	CERTIFIED	15	0	050a34d7259f5b1f20849fba8ea7ea3c6d3afb4689a9e52e95fd847305bb0b1f	112485a3f303867a4141849a71ccde2c5ba1121b62fa4add3a1f06bedabba84d	0.224028	residual subset and fresh DRAT VERIFIED
1673	1	11	3	6	CERTIFIED	15	0	050a34d7259f5b1f20849fba8ea7ea3c6d3afb4689a9e52e95fd847305bb0b1f	112485a3f303867a4141849a71ccde2c5ba1121b62fa4add3a1f06bedabba84d	0.201479	residual subset and fresh DRAT VERIFIED
1680	1	11	4	5	CERTIFIED	15	0	050a34d7259f5b1f20849fba8ea7ea3c6d3afb4689a9e52e95fd847305bb0b1f	112485a3f303867a4141849a71ccde2c5ba1121b62fa4add3a1f06bedabba84d	0.228056	residual subset and fresh DRAT VERIFIED
1681	1	11	4	6	CERTIFIED	15	0	050a34d7259f5b1f20849fba8ea7ea3c6d3afb4689a9e52e95fd847305bb0b1f	112485a3f303867a4141849a71ccde2c5ba1121b62fa4add3a1f06bedabba84d	0.232361	residual subset and fresh DRAT VERIFIED
1688	1	11	5	6	CERTIFIED	15	0	050a34d7259f5b1f20849fba8ea7ea3c6d3afb4689a9e52e95fd847305bb0b1f	112485a3f303867a4141849a71ccde2c5ba1121b62fa4add3a1f06bedabba84d	0.229440	residual subset and fresh DRAT VERIFIED
1716	1	12	0	1	CERTIFIED	22	0	b2bc2af99b143f6c351259a26cd4d042bf834b2f45b4e8f86026341094d8d642	8a92646c8a5efab2e53e15ed12cbe8186c8affc97a8f6d4c5e5e5a1ac1172ae5	0.196959	residual subset and fresh DRAT VERIFIED
1717	1	12	0	2	CERTIFIED	22	0	b2bc2af99b143f6c351259a26cd4d042bf834b2f45b4e8f86026341094d8d642	8a92646c8a5efab2e53e15ed12cbe8186c8affc97a8f6d4c5e5e5a1ac1172ae5	0.221333	residual subset and fresh DRAT VERIFIED
1718	1	12	0	3	CERTIFIED	22	0	b2bc2af99b143f6c351259a26cd4d042bf834b2f45b4e8f86026341094d8d642	8a92646c8a5efab2e53e15ed12cbe8186c8affc97a8f6d4c5e5e5a1ac1172ae5	0.226303	residual subset and fresh DRAT VERIFIED
1719	1	12	0	4	CERTIFIED	22	0	b2bc2af99b143f6c351259a26cd4d042bf834b2f45b4e8f86026341094d8d642	8a92646c8a5efab2e53e15ed12cbe8186c8affc97a8f6d4c5e5e5a1ac1172ae5	0.194703	residual subset and fresh DRAT VERIFIED
1720	1	12	0	5	CERTIFIED	22	0	b2bc2af99b143f6c351259a26cd4d042bf834b2f45b4e8f86026341094d8d642	8a92646c8a5efab2e53e15ed12cbe8186c8affc97a8f6d4c5e5e5a1ac1172ae5	0.217047	residual subset and fresh DRAT VERIFIED
1721	1	12	0	6	CERTIFIED	22	0	b2bc2af99b143f6c351259a26cd4d042bf834b2f45b4e8f86026341094d8d642	8a92646c8a5efab2e53e15ed12cbe8186c8affc97a8f6d4c5e5e5a1ac1172ae5	0.201109	residual subset and fresh DRAT VERIFIED
1728	1	12	1	2	CERTIFIED	22	0	b2bc2af99b143f6c351259a26cd4d042bf834b2f45b4e8f86026341094d8d642	8a92646c8a5efab2e53e15ed12cbe8186c8affc97a8f6d4c5e5e5a1ac1172ae5	0.244935	residual subset and fresh DRAT VERIFIED
1729	1	12	1	3	CERTIFIED	22	0	b2bc2af99b143f6c351259a26cd4d042bf834b2f45b4e8f86026341094d8d642	8a92646c8a5efab2e53e15ed12cbe8186c8affc97a8f6d4c5e5e5a1ac1172ae5	0.224285	residual subset and fresh DRAT VERIFIED
1730	1	12	1	4	CERTIFIED	22	0	b2bc2af99b143f6c351259a26cd4d042bf834b2f45b4e8f86026341094d8d642	8a92646c8a5efab2e53e15ed12cbe8186c8affc97a8f6d4c5e5e5a1ac1172ae5	0.209377	residual subset and fresh DRAT VERIFIED
1731	1	12	1	5	CERTIFIED	22	0	b2bc2af99b143f6c351259a26cd4d042bf834b2f45b4e8f86026341094d8d642	8a92646c8a5efab2e53e15ed12cbe8186c8affc97a8f6d4c5e5e5a1ac1172ae5	0.196220	residual subset and fresh DRAT VERIFIED
1732	1	12	1	6	CERTIFIED	22	0	b2bc2af99b143f6c351259a26cd4d042bf834b2f45b4e8f86026341094d8d642	8a92646c8a5efab2e53e15ed12cbe8186c8affc97a8f6d4c5e5e5a1ac1172ae5	0.222177	residual subset and fresh DRAT VERIFIED
1739	1	12	2	3	CERTIFIED	22	0	b2bc2af99b143f6c351259a26cd4d042bf834b2f45b4e8f86026341094d8d642	8a92646c8a5efab2e53e15ed12cbe8186c8affc97a8f6d4c5e5e5a1ac1172ae5	0.219378	residual subset and fresh DRAT VERIFIED
1740	1	12	2	4	CERTIFIED	22	0	b2bc2af99b143f6c351259a26cd4d042bf834b2f45b4e8f86026341094d8d642	8a92646c8a5efab2e53e15ed12cbe8186c8affc97a8f6d4c5e5e5a1ac1172ae5	0.198959	residual subset and fresh DRAT VERIFIED
1741	1	12	2	5	CERTIFIED	22	0	b2bc2af99b143f6c351259a26cd4d042bf834b2f45b4e8f86026341094d8d642	8a92646c8a5efab2e53e15ed12cbe8186c8affc97a8f6d4c5e5e5a1ac1172ae5	0.214996	residual subset and fresh DRAT VERIFIED
1742	1	12	2	6	CERTIFIED	22	0	b2bc2af99b143f6c351259a26cd4d042bf834b2f45b4e8f86026341094d8d642	8a92646c8a5efab2e53e15ed12cbe8186c8affc97a8f6d4c5e5e5a1ac1172ae5	0.196996	residual subset and fresh DRAT VERIFIED
1749	1	12	3	4	CERTIFIED	22	0	b2bc2af99b143f6c351259a26cd4d042bf834b2f45b4e8f86026341094d8d642	8a92646c8a5efab2e53e15ed12cbe8186c8affc97a8f6d4c5e5e5a1ac1172ae5	0.193804	residual subset and fresh DRAT VERIFIED
1750	1	12	3	5	CERTIFIED	22	0	b2bc2af99b143f6c351259a26cd4d042bf834b2f45b4e8f86026341094d8d642	8a92646c8a5efab2e53e15ed12cbe8186c8affc97a8f6d4c5e5e5a1ac1172ae5	0.214001	residual subset and fresh DRAT VERIFIED
1751	1	12	3	6	CERTIFIED	22	0	b2bc2af99b143f6c351259a26cd4d042bf834b2f45b4e8f86026341094d8d642	8a92646c8a5efab2e53e15ed12cbe8186c8affc97a8f6d4c5e5e5a1ac1172ae5	0.210819	residual subset and fresh DRAT VERIFIED
1758	1	12	4	5	CERTIFIED	22	0	b2bc2af99b143f6c351259a26cd4d042bf834b2f45b4e8f86026341094d8d642	8a92646c8a5efab2e53e15ed12cbe8186c8affc97a8f6d4c5e5e5a1ac1172ae5	0.229879	residual subset and fresh DRAT VERIFIED
1759	1	12	4	6	CERTIFIED	22	0	b2bc2af99b143f6c351259a26cd4d042bf834b2f45b4e8f86026341094d8d642	8a92646c8a5efab2e53e15ed12cbe8186c8affc97a8f6d4c5e5e5a1ac1172ae5	0.206505	residual subset and fresh DRAT VERIFIED
1766	1	12	5	6	CERTIFIED	22	0	b2bc2af99b143f6c351259a26cd4d042bf834b2f45b4e8f86026341094d8d642	8a92646c8a5efab2e53e15ed12cbe8186c8affc97a8f6d4c5e5e5a1ac1172ae5	0.227831	residual subset and fresh DRAT VERIFIED
1794	2	3	0	1	CERTIFIED	22	0	47b9aea57ffbbfacfab3bbf04a228c8a91f289dacdb7db99680e9a95abbb7005	aefdfab96d1fb675b67ce8594bd6f0accec121c60698a73d0fd1af7ce843eefa	0.198845	residual subset and fresh DRAT VERIFIED
1795	2	3	0	2	CERTIFIED	22	0	47b9aea57ffbbfacfab3bbf04a228c8a91f289dacdb7db99680e9a95abbb7005	aefdfab96d1fb675b67ce8594bd6f0accec121c60698a73d0fd1af7ce843eefa	0.208208	residual subset and fresh DRAT VERIFIED
1796	2	3	0	3	CERTIFIED	22	0	47b9aea57ffbbfacfab3bbf04a228c8a91f289dacdb7db99680e9a95abbb7005	aefdfab96d1fb675b67ce8594bd6f0accec121c60698a73d0fd1af7ce843eefa	0.169772	residual subset and fresh DRAT VERIFIED
1797	2	3	0	4	CERTIFIED	22	0	47b9aea57ffbbfacfab3bbf04a228c8a91f289dacdb7db99680e9a95abbb7005	aefdfab96d1fb675b67ce8594bd6f0accec121c60698a73d0fd1af7ce843eefa	0.207817	residual subset and fresh DRAT VERIFIED
1806	2	3	1	2	CERTIFIED	22	0	47b9aea57ffbbfacfab3bbf04a228c8a91f289dacdb7db99680e9a95abbb7005	aefdfab96d1fb675b67ce8594bd6f0accec121c60698a73d0fd1af7ce843eefa	0.207284	residual subset and fresh DRAT VERIFIED
1807	2	3	1	3	CERTIFIED	22	0	47b9aea57ffbbfacfab3bbf04a228c8a91f289dacdb7db99680e9a95abbb7005	aefdfab96d1fb675b67ce8594bd6f0accec121c60698a73d0fd1af7ce843eefa	0.174206	residual subset and fresh DRAT VERIFIED
1808	2	3	1	4	CERTIFIED	22	0	47b9aea57ffbbfacfab3bbf04a228c8a91f289dacdb7db99680e9a95abbb7005	aefdfab96d1fb675b67ce8594bd6f0accec121c60698a73d0fd1af7ce843eefa	0.181498	residual subset and fresh DRAT VERIFIED
1817	2	3	2	3	CERTIFIED	22	0	47b9aea57ffbbfacfab3bbf04a228c8a91f289dacdb7db99680e9a95abbb7005	aefdfab96d1fb675b67ce8594bd6f0accec121c60698a73d0fd1af7ce843eefa	0.238825	residual subset and fresh DRAT VERIFIED
1818	2	3	2	4	CERTIFIED	22	0	47b9aea57ffbbfacfab3bbf04a228c8a91f289dacdb7db99680e9a95abbb7005	aefdfab96d1fb675b67ce8594bd6f0accec121c60698a73d0fd1af7ce843eefa	0.217824	residual subset and fresh DRAT VERIFIED
1827	2	3	3	4	CERTIFIED	22	0	47b9aea57ffbbfacfab3bbf04a228c8a91f289dacdb7db99680e9a95abbb7005	aefdfab96d1fb675b67ce8594bd6f0accec121c60698a73d0fd1af7ce843eefa	0.218583	residual subset and fresh DRAT VERIFIED
1836	2	3	4	5	CERTIFIED	22	0	47b9aea57ffbbfacfab3bbf04a228c8a91f289dacdb7db99680e9a95abbb7005	aefdfab96d1fb675b67ce8594bd6f0accec121c60698a73d0fd1af7ce843eefa	0.203542	residual subset and fresh DRAT VERIFIED
1872	2	4	0	1	CERTIFIED	22	0	47b9aea57ffbbfacfab3bbf04a228c8a91f289dacdb7db99680e9a95abbb7005	aefdfab96d1fb675b67ce8594bd6f0accec121c60698a73d0fd1af7ce843eefa	0.197516	residual subset and fresh DRAT VERIFIED
1873	2	4	0	2	CERTIFIED	22	0	47b9aea57ffbbfacfab3bbf04a228c8a91f289dacdb7db99680e9a95abbb7005	aefdfab96d1fb675b67ce8594bd6f0accec121c60698a73d0fd1af7ce843eefa	0.202992	residual subset and fresh DRAT VERIFIED
1874	2	4	0	3	CERTIFIED	22	0	47b9aea57ffbbfacfab3bbf04a228c8a91f289dacdb7db99680e9a95abbb7005	aefdfab96d1fb675b67ce8594bd6f0accec121c60698a73d0fd1af7ce843eefa	0.195153	residual subset and fresh DRAT VERIFIED
1875	2	4	0	4	CERTIFIED	22	0	47b9aea57ffbbfacfab3bbf04a228c8a91f289dacdb7db99680e9a95abbb7005	aefdfab96d1fb675b67ce8594bd6f0accec121c60698a73d0fd1af7ce843eefa	0.215503	residual subset and fresh DRAT VERIFIED
1884	2	4	1	2	CERTIFIED	22	0	47b9aea57ffbbfacfab3bbf04a228c8a91f289dacdb7db99680e9a95abbb7005	aefdfab96d1fb675b67ce8594bd6f0accec121c60698a73d0fd1af7ce843eefa	0.201257	residual subset and fresh DRAT VERIFIED
1885	2	4	1	3	CERTIFIED	22	0	47b9aea57ffbbfacfab3bbf04a228c8a91f289dacdb7db99680e9a95abbb7005	aefdfab96d1fb675b67ce8594bd6f0accec121c60698a73d0fd1af7ce843eefa	0.175862	residual subset and fresh DRAT VERIFIED
1886	2	4	1	4	CERTIFIED	22	0	47b9aea57ffbbfacfab3bbf04a228c8a91f289dacdb7db99680e9a95abbb7005	aefdfab96d1fb675b67ce8594bd6f0accec121c60698a73d0fd1af7ce843eefa	0.209189	residual subset and fresh DRAT VERIFIED
1895	2	4	2	3	CERTIFIED	22	0	47b9aea57ffbbfacfab3bbf04a228c8a91f289dacdb7db99680e9a95abbb7005	aefdfab96d1fb675b67ce8594bd6f0accec121c60698a73d0fd1af7ce843eefa	0.191582	residual subset and fresh DRAT VERIFIED
1905	2	4	3	4	CERTIFIED	22	0	47b9aea57ffbbfacfab3bbf04a228c8a91f289dacdb7db99680e9a95abbb7005	aefdfab96d1fb675b67ce8594bd6f0accec121c60698a73d0fd1af7ce843eefa	0.197342	residual subset and fresh DRAT VERIFIED
2730	3	6	0	1	CERTIFIED	81	0	b8e65f9d739677598596b2e353a405d1250322656657231ed141931ffc1305d3	f0ff139fba3071867f9909dd8c7df81e41c511941abe914b2848c3a8da984229	0.222632	residual subset and fresh DRAT VERIFIED
2731	3	6	0	2	CERTIFIED	81	0	b8e65f9d739677598596b2e353a405d1250322656657231ed141931ffc1305d3	f0ff139fba3071867f9909dd8c7df81e41c511941abe914b2848c3a8da984229	0.220150	residual subset and fresh DRAT VERIFIED
2737	3	6	0	8	CERTIFIED	50	0	027736f13c53e3fc397ef62fb359f204a5c6ea24e002af4434fd1a84596b75c3	9b7bd62aeccadde794dbeca2ee25eb5d5ef48eae7fa82be46ca5426fecf315b5	0.214655	residual subset and fresh DRAT VERIFIED
2742	3	6	1	2	CERTIFIED	81	0	b8e65f9d739677598596b2e353a405d1250322656657231ed141931ffc1305d3	f0ff139fba3071867f9909dd8c7df81e41c511941abe914b2848c3a8da984229	0.213157	residual subset and fresh DRAT VERIFIED
2748	3	6	1	8	CERTIFIED	50	0	027736f13c53e3fc397ef62fb359f204a5c6ea24e002af4434fd1a84596b75c3	9b7bd62aeccadde794dbeca2ee25eb5d5ef48eae7fa82be46ca5426fecf315b5	0.243980	residual subset and fresh DRAT VERIFIED
2753	3	6	2	3	CERTIFIED	81	0	b8e65f9d739677598596b2e353a405d1250322656657231ed141931ffc1305d3	f0ff139fba3071867f9909dd8c7df81e41c511941abe914b2848c3a8da984229	0.201987	residual subset and fresh DRAT VERIFIED
2758	3	6	2	8	CERTIFIED	50	0	027736f13c53e3fc397ef62fb359f204a5c6ea24e002af4434fd1a84596b75c3	9b7bd62aeccadde794dbeca2ee25eb5d5ef48eae7fa82be46ca5426fecf315b5	0.186127	residual subset and fresh DRAT VERIFIED
2775	3	6	4	8	CERTIFIED	50	0	027736f13c53e3fc397ef62fb359f204a5c6ea24e002af4434fd1a84596b75c3	9b7bd62aeccadde794dbeca2ee25eb5d5ef48eae7fa82be46ca5426fecf315b5	0.206158	residual subset and fresh DRAT VERIFIED
2782	3	6	5	8	CERTIFIED	50	0	027736f13c53e3fc397ef62fb359f204a5c6ea24e002af4434fd1a84596b75c3	9b7bd62aeccadde794dbeca2ee25eb5d5ef48eae7fa82be46ca5426fecf315b5	0.196229	residual subset and fresh DRAT VERIFIED
2808	3	7	0	1	CERTIFIED	22	0	b6d65a3111db6b6dd7785a48f4d93d56eb8415498139e0e17c999a83b5a7b40c	3533147d951a065eeafa566aa1fde359b44212d80e031b6aa70adea28a7546a9	0.197086	residual subset and fresh DRAT VERIFIED
2809	3	7	0	2	CERTIFIED	22	0	b6d65a3111db6b6dd7785a48f4d93d56eb8415498139e0e17c999a83b5a7b40c	3533147d951a065eeafa566aa1fde359b44212d80e031b6aa70adea28a7546a9	0.229141	residual subset and fresh DRAT VERIFIED
2810	3	7	0	3	CERTIFIED	22	0	b6d65a3111db6b6dd7785a48f4d93d56eb8415498139e0e17c999a83b5a7b40c	3533147d951a065eeafa566aa1fde359b44212d80e031b6aa70adea28a7546a9	0.240432	residual subset and fresh DRAT VERIFIED
2811	3	7	0	4	CERTIFIED	22	0	b6d65a3111db6b6dd7785a48f4d93d56eb8415498139e0e17c999a83b5a7b40c	3533147d951a065eeafa566aa1fde359b44212d80e031b6aa70adea28a7546a9	0.205192	residual subset and fresh DRAT VERIFIED
2812	3	7	0	5	CERTIFIED	22	0	b6d65a3111db6b6dd7785a48f4d93d56eb8415498139e0e17c999a83b5a7b40c	3533147d951a065eeafa566aa1fde359b44212d80e031b6aa70adea28a7546a9	0.204451	residual subset and fresh DRAT VERIFIED
2820	3	7	1	2	CERTIFIED	22	0	b6d65a3111db6b6dd7785a48f4d93d56eb8415498139e0e17c999a83b5a7b40c	3533147d951a065eeafa566aa1fde359b44212d80e031b6aa70adea28a7546a9	0.186513	residual subset and fresh DRAT VERIFIED
2821	3	7	1	3	CERTIFIED	22	0	b6d65a3111db6b6dd7785a48f4d93d56eb8415498139e0e17c999a83b5a7b40c	3533147d951a065eeafa566aa1fde359b44212d80e031b6aa70adea28a7546a9	0.234780	residual subset and fresh DRAT VERIFIED
2822	3	7	1	4	CERTIFIED	22	0	b6d65a3111db6b6dd7785a48f4d93d56eb8415498139e0e17c999a83b5a7b40c	3533147d951a065eeafa566aa1fde359b44212d80e031b6aa70adea28a7546a9	0.196908	residual subset and fresh DRAT VERIFIED
2823	3	7	1	5	CERTIFIED	22	0	b6d65a3111db6b6dd7785a48f4d93d56eb8415498139e0e17c999a83b5a7b40c	3533147d951a065eeafa566aa1fde359b44212d80e031b6aa70adea28a7546a9	0.192825	residual subset and fresh DRAT VERIFIED
2831	3	7	2	3	CERTIFIED	22	0	b6d65a3111db6b6dd7785a48f4d93d56eb8415498139e0e17c999a83b5a7b40c	3533147d951a065eeafa566aa1fde359b44212d80e031b6aa70adea28a7546a9	0.186638	residual subset and fresh DRAT VERIFIED
2832	3	7	2	4	CERTIFIED	22	0	b6d65a3111db6b6dd7785a48f4d93d56eb8415498139e0e17c999a83b5a7b40c	3533147d951a065eeafa566aa1fde359b44212d80e031b6aa70adea28a7546a9	0.184875	residual subset and fresh DRAT VERIFIED
2833	3	7	2	5	CERTIFIED	22	0	b6d65a3111db6b6dd7785a48f4d93d56eb8415498139e0e17c999a83b5a7b40c	3533147d951a065eeafa566aa1fde359b44212d80e031b6aa70adea28a7546a9	0.224219	residual subset and fresh DRAT VERIFIED
2834	3	7	2	6	CERTIFIED	22	0	b6d65a3111db6b6dd7785a48f4d93d56eb8415498139e0e17c999a83b5a7b40c	3533147d951a065eeafa566aa1fde359b44212d80e031b6aa70adea28a7546a9	0.194773	residual subset and fresh DRAT VERIFIED
2835	3	7	2	7	CERTIFIED	22	0	b6d65a3111db6b6dd7785a48f4d93d56eb8415498139e0e17c999a83b5a7b40c	3533147d951a065eeafa566aa1fde359b44212d80e031b6aa70adea28a7546a9	0.212540	residual subset and fresh DRAT VERIFIED
2841	3	7	3	4	CERTIFIED	22	0	b6d65a3111db6b6dd7785a48f4d93d56eb8415498139e0e17c999a83b5a7b40c	3533147d951a065eeafa566aa1fde359b44212d80e031b6aa70adea28a7546a9	0.191079	residual subset and fresh DRAT VERIFIED
2842	3	7	3	5	CERTIFIED	22	0	b6d65a3111db6b6dd7785a48f4d93d56eb8415498139e0e17c999a83b5a7b40c	3533147d951a065eeafa566aa1fde359b44212d80e031b6aa70adea28a7546a9	0.231091	residual subset and fresh DRAT VERIFIED
