x	y	r	h	numerator	denominator
1	8	4	6	-4555	16
1	8	5	0	-6365	3888
1	8	5	1	44555	2592
1	8	5	2	-197315	2592
1	8	5	3	159125	864
1	8	5	4	-222775	864
1	8	5	5	6365	32
1	8	5	6	-6365	96
1	8	6	0	-6125	15552
1	8	6	1	6125	1296
1	8	6	2	-14695	648
1	8	6	3	15905	288
1	8	6	4	-39185	576
1	8	6	5	845	32
1	8	6	6	1345	48
1	8	6	7	-505	16
1	8	6	8	505	64
1	9	0	0	-11626945	62208
1	9	0	1	11626945	20736
1	9	0	2	-11626945	20736
1	9	1	0	-1903135	62208
1	9	1	1	1903135	13824
1	9	1	2	-1903135	13824
1	9	2	0	1564355	31104
1	9	2	1	-1564355	5184
1	9	2	2	7821775	10368
1	9	2	3	-1564355	1728
1	9	2	4	1564355	3456
1	9	3	0	985	48
1	9	3	1	-4925	32
1	9	3	2	6895	16
1	9	3	3	-8865	16
1	9	3	4	8865	32
1	9	4	0	12415	432
1	9	4	1	-12415	48
1	9	4	2	297505	288
1	9	4	3	-6955	3
1	9	4	4	887965	288
1	9	4	5	-110825	48
1	9	4	6	110825	144
1	9	5	0	68305	7776
1	9	5	1	-478135	5184
1	9	5	2	2117455	5184
1	9	5	3	-1707625	1728
1	9	5	4	2390675	1728
1	9	5	5	-68305	64
1	9	5	6	68305	192
1	9	6	0	-18275	15552
1	9	6	1	18275	1296
1	9	6	2	-56545	648
1	9	6	3	98255	288
1	9	6	4	-500735	576
1	9	6	5	45795	32
1	9	6	6	-23435	16
1	9	6	7	13545	16
1	9	6	8	-13545	64
1	9	7	0	-575	486
1	9	7	1	575	36
1	9	7	2	-13105	144
1	9	7	3	27335	96
1	9	7	4	-154345	288
1	9	7	5	60625	96
1	9	7	6	-137065	288
1	9	7	7	455	2
1	9	7	8	-455	8
1	10	0	0	7770485	62208
1	10	0	1	-7770485	20736
1	10	0	2	7770485	20736
1	10	1	0	694955	31104
1	10	1	1	-694955	6912
1	10	1	2	694955	6912
1	10	2	0	-6819175	93312
1	10	2	1	6819175	15552
1	10	2	2	-34095875	31104
1	10	2	3	6819175	5184
1	10	2	4	-6819175	10368
1	10	3	0	-59825	1944
1	10	3	1	299125	1296
1	10	3	2	-418775	648
1	10	3	3	59825	72
1	10	3	4	-59825	144
1	10	4	0	-174565	3888
1	10	4	1	174565	432
1	10	4	2	-5601175	3456
1	10	4	3	2109875	576
1	10	4	4	-16954475	3456
1	10	4	5	1062485	288
1	10	4	6	-1062485	864
1	10	5	0	-178565	11664
1	10	5	1	1249955	7776
1	10	5	2	-5535515	7776
1	10	5	3	4464125	2592
1	10	5	4	-6249775	2592
1	10	5	5	178565	96
1	10	5	6	-178565	288
1	10	6	0	158675	15552
1	10	6	1	-158675	1296
1	10	6	2	220445	324
1	10	6	3	-652835	288
1	10	6	4	2834495	576
1	10	6	5	-227015	32
1	10	6	6	317435	48
1	10	6	7	-58265	16
1	10	6	8	58265	64
1	10	7	0	430	81
1	10	7	1	-215	3
1	10	7	2	88715	216
1	10	7	3	-187565	144
1	10	7	4	1084435	432
1	10	7	5	-441355	144
1	10	7	6	1041955	432
1	10	7	7	-3575	3
1	10	7	8	3575	12
1	10	8	0	-265	1458
1	10	8	1	1325	486
1	10	8	2	-77395	3888
1	10	8	3	29695	324
1	10	8	4	-46945	162
1	10	8	5	15565	24
1	10	8	6	-12365	12
1	10	8	7	13685	12
1	10	8	8	-40235	48
1	10	8	9	1475	4
1	10	8	10	-295	4
1	11	0	0	-40510	729
1	11	0	1	40510	243
1	11	0	2	-40510	243
1	11	1	0	-939745	82944
1	11	1	1	939745	18432
1	11	1	2	-939745	18432
1	11	2	0	6105065	93312
1	11	2	1	-6105065	15552
1	11	2	2	30525325	31104
1	11	2	3	-6105065	5184
1	11	2	4	6105065	10368
1	11	3	0	1378175	46656
1	11	3	1	-6890875	31104
1	11	3	2	9647225	15552
1	11	3	3	-1378175	1728
1	11	3	4	1378175	3456
1	11	4	0	142355	3888
1	11	4	1	-142355	432
1	11	4	2	4577485	3456
1	11	4	3	-192265	64
1	11	4	4	4651235	1152
1	11	4	5	-292085	96
1	11	4	6	292085	288
1	11	5	0	367555	46656
1	11	5	1	-2572885	31104
1	11	5	2	11394205	31104
1	11	5	3	-9188875	10368
1	11	5	4	12864425	10368
1	11	5	5	-367555	384
1	11	5	6	367555	1152
1	11	6	0	-1299985	46656
1	11	6	1	1299985	3888
1	11	6	2	-3559715	1944
1	11	6	3	5138965	864
1	11	6	4	-7213015	576
1	11	6	5	5044115	288
1	11	6	6	-6882305	432
1	11	6	7	1245785	144
1	11	6	8	-1245785	576
1	11	7	0	-42565	2916
1	11	7	1	42565	216
1	11	7	2	-496985	432
1	11	7	3	121695	32
1	11	7	4	-2258155	288
1	11	7	5	1006435	96
1	11	7	6	-2617555	288
1	11	7	7	4795	1
1	11	7	8	-4795	4
1	11	8	0	-2335	1458
1	11	8	1	11675	486
1	11	8	2	-581935	3888
1	11	8	3	161635	324
1	11	8	4	-146935	162
1	11	8	5	14905	24
1	11	8	6	32465	36
1	11	8	7	-31295	12
1	11	8	8	130745	48
1	11	8	9	-5525	4
1	11	8	10	1105	4
1	11	9	0	-355	486
1	11	9	1	3905	324
1	11	9	2	-53815	648
1	11	9	3	14765	48
1	11	9	4	-137945	216
1	11	9	5	89285	144
1	11	9	6	90545	432
1	11	9	7	-47405	36
1	11	9	8	220205	144
1	11	9	9	-800	1
1	11	9	10	160	1
1	12	0	0	633625	41472
1	12	0	1	-633625	13824
1	12	0	2	633625	13824
1	12	1	0	240235	62208
1	12	1	1	-240235	13824
1	12	1	2	240235	13824
1	12	2	0	-79025	2304
1	12	2	1	79025	384
1	12	2	2	-395125	768
1	12	2	3	79025	128
