x	y	z	v	lambda	numerator	denominator
0	0	23	1	4	-18484989552	1
0	0	23	1	5	-5731055460	1
0	0	23	1	6	-988080120	1
0	0	23	2	1	26621100	1
0	0	23	2	2	983187510	1
0	0	23	2	3	36033632010	1
0	0	23	2	4	-80972272674	1
0	0	23	2	5	-30908645820	1
0	0	23	2	6	-4942867050	1
0	0	23	3	1	-841306200	1
0	0	23	3	2	-14680334680	1
0	0	23	3	3	143152239540	1
0	0	23	3	4	-150186966840	1
0	0	23	3	5	-89724213000	1
0	0	23	3	6	-10594702800	1
0	0	23	4	0	-5583600	1
0	0	23	4	1	2188739610	1
0	0	23	4	2	-59745498075	1
0	0	23	4	3	247316334075	1
0	0	23	4	4	-287610440580	1
0	0	23	4	5	-156463629750	1
0	0	23	4	6	-5696096175	1
0	0	23	5	0	145031040	1
0	0	23	5	1	10471352760	1
0	0	23	5	2	-92077285680	1
0	0	23	5	3	344550288060	1
0	0	23	5	4	-702482177880	1
0	0	23	5	5	-101525307660	1
0	0	23	5	6	10190545200	1
0	0	23	6	0	-725069520	1
0	0	23	6	1	16449467580	1
0	0	23	6	2	-97851388635	1
0	0	23	6	3	517684213530	1
0	0	23	6	4	-783252121680	1
0	0	23	6	5	88484182920	1
0	0	23	6	6	-469833210	1
0	0	23	7	0	-665269200	1
0	0	23	7	1	16404988320	1
0	0	23	7	2	-110817797760	1
0	0	23	7	3	452555326800	1
0	0	23	7	4	197620434288	1
0	0	23	7	5	-4053123360	1
0	0	23	8	0	-271850175	1
0	0	23	8	1	14190367725	1
0	0	23	8	2	-87530304645	1
0	0	23	8	3	-36199727010	1
0	0	23	8	4	-7379123895	1
0	0	23	9	0	-57746520	1
0	0	23	9	1	9077942970	1
0	0	23	9	2	1447983540	1
0	0	23	9	3	-2759337900	1
0	0	23	10	0	-82886085	1
0	0	23	10	1	358106670	1
0	0	23	10	2	-537094395	1
0	0	23	11	0	8908380	1
0	0	23	11	1	-52356780	1
0	0	23	12	0	-2985255	1
0	0	24	0	2	-758300	1
0	0	24	0	3	-3449715	1
0	0	24	0	4	-336085653	1
0	0	24	0	5	-134057585	1
0	0	24	0	6	-37449810	1
0	0	24	1	2	64445340	1
0	0	24	1	3	1545820740	1
0	0	24	1	4	1114101657	1
0	0	24	1	5	-221675010	1
0	0	24	1	6	-257013270	1
0	0	24	2	1	-11880	1
0	0	24	2	2	-642355380	1
0	0	24	2	3	6461430525	1
0	0	24	2	4	46967333400	1
0	0	24	2	5	6081551190	1
0	0	24	2	6	-647507520	1
0	0	24	3	1	-83519700	1
0	0	24	3	2	-5071731470	1
0	0	24	3	3	-33684580740	1
0	0	24	3	4	229223704590	1
