x	y	z	v	lambda	numerator	denominator
0	0	22	0	18	442807470	1
0	0	22	0	19	1289083443	1
0	0	22	0	20	-472763010	1
0	0	22	0	21	-37343490	1
0	0	22	0	22	-180	1
0	0	22	1	16	1081059210	1
0	0	22	1	17	1440392490	1
0	0	22	1	18	-11286567702	1
0	0	22	1	19	-10046481390	1
0	0	22	1	20	185576790	1
0	0	22	1	21	-5124780	1
0	0	22	2	15	4757752890	1
0	0	22	2	16	-1891761480	1
0	0	22	2	17	-169205734998	1
0	0	22	2	18	-11314301850	1
0	0	22	2	19	8899386690	1
0	0	22	2	20	336874320	1
0	0	22	3	14	13127904900	1
0	0	22	3	15	11160078750	1
0	0	22	3	16	-611484249060	1
0	0	22	3	17	148168199250	1
0	0	22	3	18	18268049640	1
0	0	22	3	19	-2768915490	1
0	0	22	3	20	2481600	1
0	0	22	4	13	15652085625	1
0	0	22	4	14	109961375850	1
0	0	22	4	15	-961083045180	1
0	0	22	4	16	500731862850	1
0	0	22	4	17	-37680267555	1
0	0	22	4	18	-6477631560	1
0	0	22	4	19	-112206600	1
0	0	22	5	12	-4228498890	1
0	0	22	5	13	181554745410	1
0	0	22	5	14	-326671883820	1
0	0	22	5	15	646155791190	1
0	0	22	5	16	-154526584815	1
0	0	22	5	17	789725700	1
0	0	22	5	18	1057991760	1
0	0	22	6	11	45467730	1
0	0	22	6	12	-37804350780	1
0	0	22	6	13	802478429424	1
0	0	22	6	14	163542985200	1
0	0	22	6	15	-196534296945	1
0	0	22	6	16	16520146020	1
0	0	22	6	17	-268138080	1
0	0	22	7	11	418657410	1
0	0	22	7	12	-79795301904	1
0	0	22	7	13	-412496018640	1
0	0	22	7	14	-70012656990	1
0	0	22	7	15	22801884345	1
0	0	22	7	16	-1484807760	1
0	0	22	8	11	815368275	1
0	0	22	8	12	3654148950	1
0	0	22	8	13	68813134875	1
0	0	22	8	14	8710088355	1
0	0	22	8	15	-1928079855	1
0	0	22	9	11	399499290	1
0	0	22	9	12	-429078465	1
0	0	22	9	13	-5940369495	1
0	0	22	9	14	-1056728025	1
0	0	22	10	11	90508995	1
0	0	22	10	12	-309023100	1
0	0	22	10	13	-40382955	1
0	0	22	11	11	8955765	1
0	0	22	11	12	-11219310	1
0	0	22	12	11	688905	1
0	0	23	0	18	-64128150	1
0	0	23	0	19	-346034230	1
0	0	23	0	20	-913903095	1
0	0	23	0	21	-187579830	1
0	0	23	0	22	-7317430	1
0	0	23	1	17	-988080120	1
0	0	23	1	18	-5731055460	1
0	0	23	1	19	-18484989552	1
0	0	23	1	20	1074315780	1
0	0	23	1	21	252851040	1
0	0	23	1	22	2160	1
0	0	23	2	16	-4942867050	1
0	0	23	2	17	-30908645820	1
0	0	23	2	18	-80972272674	1
0	0	23	2	19	36033632010	1
0	0	23	2	20	983187510	1
0	0	23	2	21	26621100	1
0	0	23	3	15	-10594702800	1
0	0	23	3	16	-89724213000	1
0	0	23	3	17	-150186966840	1
0	0	23	3	18	143152239540	1
0	0	23	3	19	-14680334680	1
0	0	23	3	20	-841306200	1
0	0	23	4	14	-5696096175	1
0	0	23	4	15	-156463629750	1
0	0	23	4	16	-287610440580	1
0	0	23	4	17	247316334075	1
0	0	23	4	18	-59745498075	1
0	0	23	4	19	2188739610	1
0	0	23	4	20	-5583600	1
0	0	23	5	13	10190545200	1
0	0	23	5	14	-101525307660	1
0	0	23	5	15	-702482177880	1
0	0	23	5	16	344550288060	1
0	0	23	5	17	-92077285680	1
0	0	23	5	18	10471352760	1
0	0	23	5	19	145031040	1
0	0	23	6	12	-469833210	1
0	0	23	6	13	88484182920	1
0	0	23	6	14	-783252121680	1
0	0	23	6	15	517684213530	1
0	0	23	6	16	-97851388635	1
0	0	23	6	17	16449467580	1
0	0	23	6	18	-725069520	1
0	0	23	7	12	-4053123360	1
0	0	23	7	13	197620434288	1
0	0	23	7	14	452555326800	1
0	0	23	7	15	-110817797760	1
0	0	23	7	16	16404988320	1
0	0	23	7	17	-665269200	1
0	0	23	8	12	-7379123895	1
0	0	23	8	13	-36199727010	1
0	0	23	8	14	-87530304645	1
0	0	23	8	15	14190367725	1
0	0	23	8	16	-271850175	1
0	0	23	9	12	-2759337900	1
0	0	23	9	13	1447983540	1
0	0	23	9	14	9077942970	1
0	0	23	9	15	-57746520	1
0	0	23	10	12	-537094395	1
0	0	23	10	13	358106670	1
0	0	23	10	14	-82886085	1
0	0	23	11	12	-52356780	1
0	0	23	11	13	8908380	1
0	0	23	12	12	-2985255	1
0	0	24	0	19	-37449810	1
0	0	24	0	20	-134057585	1
0	0	24	0	21	-336085653	1
0	0	24	0	22	-3449715	1
0	0	24	0	23	-758300	1
0	0	24	1	18	-257013270	1
0	0	24	1	19	-221675010	1
0	0	24	1	20	1114101657	1
0	0	24	1	21	1545820740	1
0	0	24	1	22	64445340	1
0	0	24	2	17	-647507520	1
0	0	24	2	18	6081551190	1
0	0	24	2	19	46967333400	1
0	0	24	2	20	6461430525	1
0	0	24	2	21	-642355380	1
0	0	24	2	22	-11880	1
0	0	24	3	16	-2453145750	1
0	0	24	3	17	27153513900	1
0	0	24	3	18	229223704590	1
0	0	24	3	19	-33684580740	1
