x	y	r	h	coefficient_scaled_lcm_times_6_pow_15
1	0	2	0	-7511691770060636160
1	0	2	2	-176892371902078156800
1	0	2	4	26411682331188264960
1	0	3	1	112675376550909542400
1	0	3	3	732092599070278778880
1	0	3	5	-127512587995463024640
1	0	4	0	-22641332414846238720
1	0	4	2	-788727635856366796800
1	0	4	4	-1972849954938587873280
1	0	4	6	377357303441129472000
1	0	5	1	339619986222693580800
1	0	5	3	3273364935410701271040
1	0	5	5	3522548128794168360960
1	0	5	7	-732758924072095580160
1	0	6	0	-25503418943708037120
1	0	6	2	-2377339903558855065600
1	0	6	4	-8840719644892434432000
1	0	6	6	-4007954576440591810560
1	0	6	8	937072054055385169920
1	0	7	1	382551284155620556800
1	0	7	3	10049531316390693273600
1	0	7	5	15769659748839970406400
1	0	7	7	2381100034004557332480
1	0	7	9	-735554531145988177920
1	0	8	0	-31460672101985648640
1	0	8	2	-2677858989089343897600
1	0	8	4	-28484237504086611886080
1	0	8	6	-17471936269696454000640
1	0	8	8	190020265800929280000
1	0	8	10	264480633645548175360
1	0	9	1	471910081529784729600
1	0	9	3	11348599829179956756480
1	0	9	5	56930652620385528545280
1	0	9	7	8444185268527841771520
1	0	9	9	-1141196162622100439040
1	0	9	11	28508556903202160640
1	0	10	0	4982087149342064640
1	0	10	2	-3303370570708493107200
1	0	10	4	-31968699316155692974080
1	0	10	6	-81926556783379886407680
1	0	10	8	6715673525764881285120
1	0	10	10	-98957927103598264320
1	0	10	12	-1374219058119966720
1	0	11	1	-74731307240130969600
1	0	11	3	14331058519383753523200
1	0	11	5	62015586364097052180480
1	0	11	7	85233692626006888120320
1	0	11	9	-16279378507563300126720
1	0	11	11	1351924567062692659200
1	0	11	13	-57335109315172761600
1	0	12	0	-262215113123266560
1	0	12	2	523119150680916787200
1	0	12	4	-43133901096509284515840
1	0	12	6	-82177210437985966325760
1	0	12	8	-64394247626167136256000
1	0	12	10	14912895003337325445120
1	0	12	12	-1131235415971953868800
1	0	12	14	19682996668716810240
1	0	13	1	3933226696848998400
1	0	13	3	-2267178707210245079040
1	0	13	5	95483633410915852124160
1	0	13	7	67877208128176766484480
1	0	13	9	37464525855955644088320
1	0	13	11	-8208568708056033361920
1	0	13	13	363685506604895600640
1	0	13	15	3776450566516899840
1	0	14	2	-27532586877942988800
1	0	14	4	6804497609967186247680
1	0	14	6	-160698009361191933542400
1	0	14	8	-18524224370727079280640
1	0	14	10	-21174958663114449715200
1	0	14	12	3211965467157406187520
1	0	14	14	-44903909666292203520
1	0	15	3	119307876471086284800
1	0	15	5	-14982925290608194191360
1	0	15	7	209479669232752742400000
1	0	15	9	-33797743990525260103680
1	0	15	11	14680411313628845998080
1	0	15	13	-1180552423130353336320
1	0	15	15	9033567720736849920
1	0	16	4	-357923629413258854400
1	0	16	6	25007738119570280448000
1	0	16	8	-213318087171052857753600
1	0	16	10	55643906504088789811200
1	0	16	12	-9796598275507136593920
1	0	16	14	415127655856581672960
1	0	17	5	787431984709169479680
1	0	17	7	-32222612664520991539200
1	0	17	9	169728464777056679854080
1	0	17	11	-44593342429073860362240
1	0	17	13	4569938120064621772800
1	0	17	15	-78152100480614891520
1	0	18	6	-1312386641181949132800
1	0	18	8	32320341779623874887680
1	0	18	10	-104664576308173590528000
1	0	18	12	22495179195028990033920
1	0	18	14	-1238815592971781898240
1	0	19	7	1687354252948220313600
1	0	19	9	-25239392318332670607360
1	0	19	11	49123456414604852428800
1	0	19	13	-7263747671623496663040
1	0	19	15	147023842545788682240
1	0	20	8	-1687354252948220313600
1	0	20	10	15221818683081909043200
1	0	20	12	-16984881123103464652800
1	0	20	14	1384689459433219522560
1	0	21	9	1312386641181949132800
1	0	21	11	-6963430817356723814400
1	0	21	13	4083777589739935334400
1	0	21	15	-119390140035987701760
1	0	22	10	-787431984709169479680
1	0	22	12	2339241590063886336000
1	0	22	14	-610441924823770890240
1	0	23	11	357923629413258854400
1	0	23	13	-544836731814890864640
1	0	23	15	42758201681780244480
1	0	24	12	-119307876471086284800
1	0	24	14	78679958355398983680
1	0	25	13	27532586877942988800
1	0	25	15	-5311141408947732480
1	0	26	14	-3933226696848998400
1	0	27	15	262215113123266560
1	1	1	3	8610253126348308480
1	1	2	4	-81440929252402790400
1	1	3	3	96961321830470123520
1	1	3	5	403914103665957273600
1	1	4	4	-842543431720312504320
1	1	4	6	-1203186900248124456960
1	1	5	3	441865028273810964480
1	1	5	5	3870829782871273635840
1	1	5	7	2266964479176647639040
1	1	6	4	-4062174834831969484800
1	1	6	6	-10594505154147086499840
1	1	6	8	-2528123876550346014720
1	1	7	3	739275236580733747200
1	1	7	5	19487909470886072156160
1	1	7	7	18427641804060009431040
1	1	7	9	1053522054504146534400
1	1	8	4	-6260257288997830656000
1	1	8	6	-57273977894677323448320
1	1	8	8	-19443925884852114554880
1	1	8	10	1055277010555376762880
1	1	9	3	809857375266149498880
1	1	9	5	25659760848803180052480
