x	y	r	h	coefficient_scaled_lcm_times_6_pow_15
1	7	3	1	-75391341166854144000
1	7	3	2	211095755267191603200
1	7	3	3	-271408828200674918400
1	7	3	4	135704414100337459200
1	7	4	0	17511042958365818880
1	7	4	1	-157599386625292369920
1	7	4	2	616069467814389350400
1	7	4	3	-1332426007506950553600
1	7	4	4	1704927616575366758400
1	7	4	5	-1246457535386269777920
1	7	4	6	415485845128756592640
1	7	5	0	-918102008282480640
1	7	5	1	9640071086966046720
1	7	5	2	-42691743385135349760
1	7	5	3	103286475931779072000
1	7	5	4	-144601066304490700800
1	7	5	5	111549394006321397760
1	7	5	6	-37183131335440465920
1	8	0	0	1089664760505717227520
1	8	0	1	-3268994281517151682560
1	8	0	2	3268994281517151682560
1	8	1	0	165428380381269196800
1	8	1	1	-744427711715711385600
1	8	1	2	744427711715711385600
1	8	2	0	-112984323349649817600
1	8	2	1	677905940097898905600
1	8	2	2	-1694764850244747264000
1	8	2	3	2033717820293696716800
1	8	2	4	-1016858910146848358400
1	8	3	0	-47586030541382615040
1	8	3	1	356895229060369612800
1	8	3	2	-999306641369034915840
1	8	3	3	1284822824617330606080
1	8	3	4	-642411412308665303040
1	8	4	0	-62863055371433410560
1	8	4	1	565767498342900695040
1	8	4	2	-2238435610282111795200
1	8	4	3	4944101186549160345600
1	8	4	4	-6468962999951425536000
1	8	4	5	4796294888012214435840
1	8	4	6	-1598764962670738145280
1	8	5	0	-9193658655210209280
1	8	5	1	96533415879707197440
1	8	5	2	-427505127467274731520
1	8	5	3	1034286598711148544000
1	8	5	4	-1448001238195607961600
1	8	5	5	1117029526608040427520
1	8	5	6	-372343175536013475840
1	8	6	0	-2211750167445504000
1	8	6	1	26541002009346048000
1	8	6	2	-127353477396682506240
1	8	6	3	310139733275742044160
1	8	6	4	-382044182596980572160
1	8	6	5	148293786328954306560
1	8	6	6	157361059260310487040
1	8	6	7	-177250561174253076480
1	8	6	8	44312640293563269120
1	9	0	0	-1049628471454272061440
1	9	0	1	3148885414362816184320
1	9	0	2	-3148885414362816184320
1	9	1	0	-171806496119240785920
1	9	1	1	773129232536583536640
1	9	1	2	-773129232536583536640
1	9	2	0	282445912913813176320
1	9	2	1	-1694675477482879057920
1	9	2	2	4236688693707197644800
1	9	2	3	-5084026432448637173760
1	9	2	4	2542013216224318586880
1	9	3	0	115242114030785003520
1	9	3	1	-864315855230887526400
1	9	3	2	2420084394646485073920
1	9	3	3	-3111537078831195095040
1	9	3	4	1555768539415597547520
1	9	4	0	161390958340913233920
1	9	4	1	-1452518625068219105280
1	9	4	2	5801202222458323599360
1	9	4	3	-13019433958726655016960
1	9	4	4	17314883889229442580480
1	9	4	5	-12966200291839338086400
1	9	4	6	4322066763946446028800
1	9	5	0	49330153530568212480
1	9	5	1	-517966612070966231040
1	9	5	2	2293852139171421880320
1	9	5	3	-5549642272188923904000
1	9	5	4	7769499181064493465600
1	9	5	5	-5993613653964037816320
1	9	5	6	1997871217988012605440
1	9	6	0	-6599140295521075200
1	9	6	1	79189683546252902400
1	9	6	2	-490044394650929725440
1	9	6	3	1915924520151401103360
1	9	6	4	-4882043990626491432960
1	9	6	5	8036821236608831324160
1	9	6	6	-8225479012116080885760
1	9	6	7	4754175942782688952320
1	9	6	8	-1188543985695672238080
1	9	7	0	-6644278054040371200
1	9	7	1	89697753729545011200
1	9	7	2	-511082201141603205120
1	9	7	3	1599057455345943183360
1	9	7	4	-3009652130301440163840
1	9	7	5	3546473686861086720000
1	9	7	6	-2672700568465236295680
1	9	7	7	1277608005295606333440
1	9	7	8	-319402001323901583360
1	10	0	0	701484551015623557120
1	10	0	1	-2104453653046870671360
1	10	0	2	2104453653046870671360
1	10	1	0	125474843887109406720
1	10	1	1	-564636797491992330240
1	10	1	2	564636797491992330240
1	10	2	0	-410403032601093734400
1	10	2	1	2462418195606562406400
1	10	2	2	-6156045489016406016000
1	10	2	3	7387254586819687219200
1	10	2	4	-3693627293409843609600
1	10	3	0	-172823449818680524800
1	10	3	1	1296175873640103936000
