equation	e	T1	T2	T3	C1	C2	numerator	denominator
de_minus_dT1	2	6	0	1	1	1	-5350	1
de_minus_dT1	2	6	0	1	3	0	1440	1
de_minus_dT1	2	6	0	2	0	0	2220	1
de_minus_dT1	2	6	1	0	0	2	-3920	1
de_minus_dT1	2	6	1	0	2	1	8410	1
de_minus_dT1	2	6	1	0	4	0	-2080	1
de_minus_dT1	2	6	1	1	1	0	-20	1
de_minus_dT1	2	6	2	0	0	1	510	1
de_minus_dT1	2	6	2	0	2	0	-180	1
de_minus_dT1	2	6	3	0	0	0	-3180	1
de_minus_dT1	2	7	0	0	1	2	1320	1
de_minus_dT1	2	7	0	0	3	1	-1440	1
de_minus_dT1	2	7	0	0	5	0	5395	18
de_minus_dT1	2	7	0	1	0	1	900	1
de_minus_dT1	2	7	0	1	2	0	-600	1
de_minus_dT1	2	7	1	0	1	1	5610	1
de_minus_dT1	2	7	1	0	3	0	-1840	1
de_minus_dT1	2	7	1	1	0	0	-3420	1
de_minus_dT1	2	7	2	0	1	0	30	1
de_minus_dT1	2	8	0	0	0	2	420	1
de_minus_dT1	2	8	0	0	2	1	-840	1
de_minus_dT1	2	8	0	0	4	0	407485	1944
de_minus_dT1	2	8	0	1	1	0	-30	1
de_minus_dT1	2	8	1	0	0	1	-30	1
de_minus_dT1	2	8	1	0	2	0	15	1
de_minus_dT1	2	8	2	0	0	0	1620	1
de_minus_dT1	2	9	0	0	1	1	-540	1
de_minus_dT1	2	9	0	0	3	0	130390	729
de_minus_dT1	2	9	0	1	0	0	360	1
de_minus_dT1	2	10	0	0	2	0	40	243
de_minus_dT1	2	10	1	0	0	0	-360	1
de_minus_dT1	2	11	0	0	1	0	40	243
de_minus_dT1	2	12	0	0	0	0	7280	243
de_minus_dT1	3	0	0	0	1	5	-20220	1
de_minus_dT1	3	0	0	0	3	4	800	1
de_minus_dT1	3	0	0	0	5	3	5940	1
de_minus_dT1	3	0	0	0	7	2	-1980	1
de_minus_dT1	3	0	0	0	9	1	220	1
de_minus_dT1	3	0	0	0	11	0	-1905	256
de_minus_dT1	3	0	0	1	0	4	65820	1
de_minus_dT1	3	0	0	1	2	3	72860	1
de_minus_dT1	3	0	0	1	4	2	-52030	1
de_minus_dT1	3	0	0	1	6	1	9940	1
de_minus_dT1	3	0	0	1	8	0	-630	1
de_minus_dT1	3	0	0	2	1	2	-218790	1
de_minus_dT1	3	0	0	2	3	1	80730	1
de_minus_dT1	3	0	0	2	5	0	-7630	1
de_minus_dT1	3	0	0	3	0	1	74520	1
de_minus_dT1	3	0	0	3	2	0	-11880	1
de_minus_dT1	3	0	1	0	1	4	-8440	1
de_minus_dT1	3	0	1	0	3	3	-2190	1
de_minus_dT1	3	0	1	0	5	2	5040	1
de_minus_dT1	3	0	1	0	7	1	-1710	1
de_minus_dT1	3	0	1	0	9	0	180	1
de_minus_dT1	3	0	1	1	0	3	48120	1
de_minus_dT1	3	0	1	1	2	2	5780	1
de_minus_dT1	3	0	1	1	4	1	-14260	1
de_minus_dT1	3	0	1	1	6	0	2440	1
de_minus_dT1	3	0	1	2	1	1	-37260	1
de_minus_dT1	3	0	1	2	3	0	13590	1
de_minus_dT1	3	0	1	3	0	0	1620	1
de_minus_dT1	3	0	2	0	1	3	6030	1
de_minus_dT1	3	0	2	0	3	2	-4450	1
de_minus_dT1	3	0	2	0	5	1	-160	1
de_minus_dT1	3	0	2	0	7	0	230	1
de_minus_dT1	3	0	2	1	0	2	24660	1
de_minus_dT1	3	0	2	1	2	1	-12600	1
de_minus_dT1	3	0	2	1	4	0	2360	1
de_minus_dT1	3	0	2	2	1	0	180	1
de_minus_dT1	3	0	3	0	1	2	-21490	1
de_minus_dT1	3	0	3	0	3	1	13580	1
de_minus_dT1	3	0	3	0	5	0	-2080	1
de_minus_dT1	3	0	3	1	0	1	12600	1
de_minus_dT1	3	0	3	1	2	0	-4100	1
de_minus_dT1	3	0	4	0	1	1	430	1
de_minus_dT1	3	0	4	0	3	0	-110	1
de_minus_dT1	3	0	5	0	1	0	10	1
de_minus_dT1	3	1	0	1	1	3	380	1
de_minus_dT1	3	1	0	1	3	2	-6880	1
de_minus_dT1	3	1	0	1	5	1	5340	1
de_minus_dT1	3	1	0	1	7	0	-940	1
de_minus_dT1	3	1	0	2	0	2	7740	1
de_minus_dT1	3	1	0	2	2	1	21240	1
de_minus_dT1	3	1	0	2	4	0	-6690	1
de_minus_dT1	3	1	0	3	1	0	-2700	1
de_minus_dT1	3	1	1	0	0	4	-21680	1
de_minus_dT1	3	1	1	0	2	3	-31080	1
de_minus_dT1	3	1	1	0	4	2	28400	1
de_minus_dT1	3	1	1	0	6	1	-7400	1
de_minus_dT1	3	1	1	0	8	0	660	1
de_minus_dT1	3	1	1	1	1	2	140000	1
de_minus_dT1	3	1	1	1	3	1	-67820	1
de_minus_dT1	3	1	1	1	5	0	8880	1
de_minus_dT1	3	1	1	2	0	1	-83880	1
de_minus_dT1	3	1	1	2	2	0	24180	1
de_minus_dT1	3	1	2	0	0	3	-3760	1
de_minus_dT1	3	1	2	0	2	2	-14910	1
de_minus_dT1	3	1	2	0	4	1	8560	1
de_minus_dT1	3	1	2	0	6	0	-1150	1
de_minus_dT1	3	1	2	1	1	1	17780	1
de_minus_dT1	3	1	2	1	3	0	-8820	1
de_minus_dT1	3	1	2	2	0	0	-720	1
de_minus_dT1	3	1	3	0	0	2	-14200	1
de_minus_dT1	3	1	3	0	2	1	20400	1
de_minus_dT1	3	1	3	0	4	0	-4880	1
de_minus_dT1	3	1	3	1	1	0	-2060	1
de_minus_dT1	3	1	4	0	0	1	-4120	1
de_minus_dT1	3	1	4	0	2	0	2450	1
de_minus_dT1	3	1	5	0	0	0	80	1
de_minus_dT1	3	2	0	0	1	4	5040	1
de_minus_dT1	3	2	0	0	3	3	3180	1
de_minus_dT1	3	2	0	0	5	2	-4860	1
de_minus_dT1	3	2	0	0	7	1	1620	1
de_minus_dT1	3	2	0	0	9	0	-10935	64
de_minus_dT1	3	2	0	1	0	3	-19140	1
de_minus_dT1	3	2	0	1	2	2	-22710	1
de_minus_dT1	3	2	0	1	4	1	19340	1
de_minus_dT1	3	2	0	1	6	0	-3180	1
de_minus_dT1	3	2	0	2	1	1	48420	1
de_minus_dT1	3	2	0	2	3	0	-11540	1
de_minus_dT1	3	2	0	3	0	0	-540	1
de_minus_dT1	3	2	1	0	1	3	-12470	1
de_minus_dT1	3	2	1	0	3	2	21580	1
de_minus_dT1	3	2	1	0	5	1	-8810	1
de_minus_dT1	3	2	1	0	7	0	1070	1
de_minus_dT1	3	2	1	1	0	2	-17220	1
de_minus_dT1	3	2	1	1	2	1	-22380	1
de_minus_dT1	3	2	1	1	4	0	7020	1
de_minus_dT1	3	2	1	2	1	0	5790	1
de_minus_dT1	3	2	2	0	1	2	-18170	1
de_minus_dT1	3	2	2	0	3	1	11000	1
de_minus_dT1	3	2	2	0	5	0	-1670	1
de_minus_dT1	3	2	2	1	0	1	19700	1
de_minus_dT1	3	2	2	1	2	0	-10510	1
de_minus_dT1	3	2	3	0	1	1	5170	1
de_minus_dT1	3	2	3	0	3	0	-850	1
de_minus_dT1	3	2	3	1	0	0	-840	1
de_minus_dT1	3	2	4	0	1	0	1400	1
de_minus_dT1	3	3	0	0	0	4	5120	1
de_minus_dT1	3	3	0	0	2	3	8440	1
de_minus_dT1	3	3	0	0	4	2	-9080	1
de_minus_dT1	3	3	0	0	6	1	2800	1
de_minus_dT1	3	3	0	0	8	0	-62485	216
de_minus_dT1	3	3	0	1	1	2	-33920	1
de_minus_dT1	3	3	0	1	3	1	20960	1
de_minus_dT1	3	3	0	1	5	0	-3200	1
de_minus_dT1	3	3	0	2	0	1	21840	1
de_minus_dT1	3	3	0	2	2	0	-4460	1
de_minus_dT1	3	3	1	0	0	3	-240	1
de_minus_dT1	3	3	1	0	2	2	28040	1
de_minus_dT1	3	3	1	0	4	1	-17560	1
de_minus_dT1	3	3	1	0	6	0	2720	1
de_minus_dT1	3	3	1	1	1	1	-42000	1
de_minus_dT1	3	3	1	1	3	0	12760	1
de_minus_dT1	3	3	1	2	0	0	1260	1
de_minus_dT1	3	3	2	0	0	2	5140	1
de_minus_dT1	3	3	2	0	2	1	-1000	1
de_minus_dT1	3	3	2	0	4	0	140	1
de_minus_dT1	3	3	2	1	1	0	-2160	1
de_minus_dT1	3	3	3	0	0	1	1400	1
de_minus_dT1	3	3	3	0	2	0	-800	1
de_minus_dT1	3	3	4	0	0	0	320	1
de_minus_dT1	3	4	0	0	1	3	3780	1
de_minus_dT1	3	4	0	0	3	2	-7300	1
de_minus_dT1	3	4	0	0	5	1	3260	1
de_minus_dT1	3	4	0	0	7	0	-45755	108
de_minus_dT1	3	4	0	1	0	2	2260	1
de_minus_dT1	3	4	0	1	2	1	7180	1
de_minus_dT1	3	4	0	1	4	0	-1930	1
de_minus_dT1	3	4	0	2	1	0	-660	1
de_minus_dT1	3	4	1	0	1	2	17480	1
de_minus_dT1	3	4	1	0	3	1	-13630	1
de_minus_dT1	3	4	1	0	5	0	2370	1
de_minus_dT1	3	4	1	1	0	1	-12720	1
de_minus_dT1	3	4	1	1	2	0	5210	1
de_minus_dT1	3	4	2	0	1	1	5150	1
de_minus_dT1	3	4	2	0	3	0	-2070	1
de_minus_dT1	3	4	2	1	0	0	-840	1
de_minus_dT1	3	4	3	0	1	0	-600	1
de_minus_dT1	3	5	0	0	0	3	720	1
de_minus_dT1	3	5	0	0	2	2	-7500	1
de_minus_dT1	3	5	0	0	4	1	4760	1
de_minus_dT1	3	5	0	0	6	0	-121715	162
de_minus_dT1	3	5	0	1	1	1	9140	1
de_minus_dT1	3	5	0	1	3	0	-2680	1
de_minus_dT1	3	5	0	2	0	0	-400	1
de_minus_dT1	3	5	1	0	0	2	1460	1
de_minus_dT1	3	5	1	0	2	1	-5640	1
de_minus_dT1	3	5	1	0	4	0	1360	1
de_minus_dT1	3	5	1	1	1	0	740	1
de_minus_dT1	3	5	2	0	0	1	40	1
de_minus_dT1	3	5	2	0	2	0	30	1
de_minus_dT1	3	5	3	0	0	0	480	1
de_minus_dT1	3	6	0	0	1	2	-3360	1
de_minus_dT1	3	6	0	0	3	1	2960	1
de_minus_dT1	3	6	0	0	5	0	-392615	729
de_minus_dT1	3	6	0	1	0	1	1660	1
de_minus_dT1	3	6	0	1	2	0	-640	1
de_minus_dT1	3	6	1	0	1	1	-4410	1
de_minus_dT1	3	6	1	0	3	0	1520	1
de_minus_dT1	3	6	1	1	0	0	980	1
de_minus_dT1	3	6	2	0	1	0	50	1
de_minus_dT1	3	7	0	0	0	2	-560	1
de_minus_dT1	3	7	0	0	2	1	1360	1
de_minus_dT1	3	7	0	0	4	0	-25870	81
de_minus_dT1	3	7	2	0	0	0	-800	1
de_minus_dT1	3	8	0	0	1	1	780	1
de_minus_dT1	3	8	0	0	3	0	-189550	729
de_minus_dT1	3	8	0	1	0	0	-200	1
de_minus_dT1	3	9	0	0	2	0	-680	729
de_minus_dT1	3	9	1	0	0	0	320	1
de_minus_dT1	3	10	0	0	1	0	80	729
de_minus_dT1	3	11	0	0	0	0	-29120	729
de_minus_dT1	4	0	0	0	0	5	11400	1
de_minus_dT1	4	0	0	0	2	4	22950	1
de_minus_dT1	4	0	0	0	4	3	-15300	1
de_minus_dT1	4	0	0	0	6	2	2550	1
de_minus_dT1	4	0	0	0	10	0	-675	32
de_minus_dT1	4	0	0	1	1	3	-135590	1
de_minus_dT1	4	0	0	1	3	2	41150	1
de_minus_dT1	4	0	0	1	5	1	1770	1
de_minus_dT1	4	0	0	1	7	0	-920	1
de_minus_dT1	4	0	0	2	0	2	99405	1
de_minus_dT1	4	0	0	2	2	1	9990	1
de_minus_dT1	4	0	0	2	4	0	-6215	1
de_minus_dT1	4	0	0	3	1	0	-9990	1
de_minus_dT1	4	0	1	0	0	4	4460	1
de_minus_dT1	4	0	1	0	2	3	6500	1
de_minus_dT1	4	0	1	0	4	2	-4510	1
de_minus_dT1	4	0	1	0	6	1	800	1
de_minus_dT1	4	0	1	0	8	0	-40	1
de_minus_dT1	4	0	1	1	1	2	-37160	1
de_minus_dT1	4	0	1	1	3	1	15020	1
de_minus_dT1	4	0	1	1	5	0	-1380	1
de_minus_dT1	4	0	1	2	0	1	12690	1
de_minus_dT1	4	0	1	2	2	0	-450	1
de_minus_dT1	4	0	2	0	0	3	8380	1
de_minus_dT1	4	0	2	0	2	2	-10165	1
de_minus_dT1	4	0	2	0	4	1	6300	1
de_minus_dT1	4	0	2	0	6	0	-1080	1
de_minus_dT1	4	0	2	1	1	1	690	1
de_minus_dT1	4	0	2	1	3	0	-2300	1
de_minus_dT1	4	0	2	2	0	0	450	1
de_minus_dT1	4	0	3	0	0	2	1070	1
de_minus_dT1	4	0	3	0	2	1	3300	1
de_minus_dT1	4	0	3	0	4	0	-865	1
de_minus_dT1	4	0	3	1	1	0	-2470	1
de_minus_dT1	4	0	4	0	0	1	1480	1
de_minus_dT1	4	0	4	0	2	0	120	1
de_minus_dT1	4	0	5	0	0	0	90	1
de_minus_dT1	4	1	0	1	0	3	5600	1
de_minus_dT1	4	1	0	1	2	2	-3120	1
de_minus_dT1	4	1	0	1	4	1	-1280	1
de_minus_dT1	4	1	0	1	6	0	460	1
de_minus_dT1	4	1	0	2	1	1	-3150	1
de_minus_dT1	4	1	0	2	3	0	6600	1
de_minus_dT1	4	1	0	3	0	0	6210	1
de_minus_dT1	4	1	1	0	1	3	42930	1
de_minus_dT1	4	1	1	0	3	2	-12840	1
de_minus_dT1	4	1	1	0	5	1	-1350	1
de_minus_dT1	4	1	1	0	7	0	490	1
de_minus_dT1	4	1	1	1	0	2	-50320	1
de_minus_dT1	4	1	1	1	2	1	-12040	1
de_minus_dT1	4	1	1	1	4	0	4800	1
de_minus_dT1	4	1	1	2	1	0	11010	1
de_minus_dT1	4	1	2	0	1	2	-14440	1
de_minus_dT1	4	1	2	0	3	1	13120	1
de_minus_dT1	4	1	2	0	5	0	-2540	1
de_minus_dT1	4	1	2	1	0	1	5840	1
de_minus_dT1	4	1	2	1	2	0	-6340	1
de_minus_dT1	4	1	3	0	1	1	-3720	1
de_minus_dT1	4	1	3	0	3	0	2060	1
de_minus_dT1	4	1	3	1	0	0	-1730	1
de_minus_dT1	4	1	4	0	1	0	2560	1
de_minus_dT1	4	2	0	0	0	4	-2640	1
de_minus_dT1	4	2	0	0	2	3	-4320	1
de_minus_dT1	4	2	0	0	4	2	2880	1
de_minus_dT1	4	2	0	0	6	1	-480	1
de_minus_dT1	4	2	0	0	8	0	3985	192
de_minus_dT1	4	2	0	1	1	2	27990	1
de_minus_dT1	4	2	0	1	3	1	-14940	1
de_minus_dT1	4	2	0	1	5	0	2090	1
de_minus_dT1	4	2	0	2	0	1	-24210	1
de_minus_dT1	4	2	0	2	2	0	7635	1
de_minus_dT1	4	2	1	0	0	3	-3900	1
de_minus_dT1	4	2	1	0	2	2	1370	1
de_minus_dT1	4	2	1	0	4	1	-1850	1
de_minus_dT1	4	2	1	0	6	0	440	1
de_minus_dT1	4	2	1	1	1	1	9840	1
de_minus_dT1	4	2	1	1	3	0	-5580	1
de_minus_dT1	4	2	1	2	0	0	-10905	1
de_minus_dT1	4	2	2	0	0	2	-125	1
de_minus_dT1	4	2	2	0	2	1	9700	1
de_minus_dT1	4	2	2	0	4	0	-2590	1
de_minus_dT1	4	2	2	1	1	0	-2270	1
de_minus_dT1	4	2	3	0	0	1	-12230	1
de_minus_dT1	4	2	3	0	2	0	4940	1
de_minus_dT1	4	2	4	0	0	0	940	1
de_minus_dT1	4	3	0	0	1	3	-9680	1
de_minus_dT1	4	3	0	0	3	2	3400	1
de_minus_dT1	4	3	0	0	5	1	140	1
de_minus_dT1	4	3	0	0	7	0	-21215	216
de_minus_dT1	4	3	0	1	0	2	9640	1
de_minus_dT1	4	3	0	1	2	1	420	1
de_minus_dT1	4	3	0	1	4	0	-470	1
de_minus_dT1	4	3	0	2	1	0	-4840	1
de_minus_dT1	4	3	1	0	1	2	1870	1
de_minus_dT1	4	3	1	0	3	1	-3770	1
de_minus_dT1	4	3	1	0	5	0	880	1
de_minus_dT1	4	3	1	1	0	1	11020	1
de_minus_dT1	4	3	1	1	2	0	-2410	1
de_minus_dT1	4	3	2	0	1	1	850	1
de_minus_dT1	4	3	2	0	3	0	-530	1
de_minus_dT1	4	3	2	1	0	0	7940	1
de_minus_dT1	4	3	3	0	1	0	-2050	1
de_minus_dT1	4	4	0	0	0	3	150	1
de_minus_dT1	4	4	0	0	2	2	550	1
de_minus_dT1	4	4	0	0	4	1	100	1
de_minus_dT1	4	4	0	0	6	0	-1325	24
de_minus_dT1	4	4	0	1	1	1	-3900	1
de_minus_dT1	4	4	0	1	3	0	1600	1
de_minus_dT1	4	4	0	2	0	0	2250	1
de_minus_dT1	4	4	1	0	0	2	525	1
de_minus_dT1	4	4	1	0	2	1	-5200	1
de_minus_dT1	4	4	1	0	4	0	1400	1
de_minus_dT1	4	4	1	1	1	0	3100	1
de_minus_dT1	4	4	2	0	0	1	5350	1
de_minus_dT1	4	4	2	0	2	0	-2350	1
de_minus_dT1	4	4	3	0	0	0	-2150	1
de_minus_dT1	4	5	0	0	1	2	20	1
de_minus_dT1	4	5	0	0	3	1	500	1
de_minus_dT1	4	5	0	0	5	0	-10040	81
de_minus_dT1	4	5	0	1	0	1	-2940	1
de_minus_dT1	4	5	0	1	2	0	860	1
de_minus_dT1	4	5	1	0	1	1	-170	1
de_minus_dT1	4	5	1	0	3	0	110	1
de_minus_dT1	4	5	1	1	0	0	-3000	1
de_minus_dT1	4	5	2	0	1	0	350	1
de_minus_dT1	4	6	0	0	0	2	-180	1
de_minus_dT1	4	6	0	0	2	1	840	1
de_minus_dT1	4	6	0	0	4	0	-633595	2916
de_minus_dT1	4	6	0	1	1	0	-500	1
de_minus_dT1	4	6	1	0	0	1	-500	1
de_minus_dT1	4	6	1	0	2	0	250	1
de_minus_dT1	4	6	2	0	0	0	840	1
de_minus_dT1	4	7	0	0	1	1	180	1
de_minus_dT1	4	7	0	0	3	0	-4810	81
de_minus_dT1	4	7	0	1	0	0	240	1
de_minus_dT1	4	8	0	0	2	0	-40	243
de_minus_dT1	4	8	1	0	0	0	-20	1
de_minus_dT1	4	9	0	0	1	0	-400	729
de_minus_dT1	4	10	0	0	0	0	-14560	729
de_minus_dT1	5	0	0	0	1	4	-29700	1
de_minus_dT1	5	0	0	0	3	3	3420	1
de_minus_dT1	5	0	0	0	5	2	6480	1
de_minus_dT1	5	0	0	0	7	1	-2160	1
de_minus_dT1	5	0	0	0	9	0	12645	64
de_minus_dT1	5	0	0	1	0	3	53720	1
de_minus_dT1	5	0	0	1	2	2	34800	1
de_minus_dT1	5	0	0	1	4	1	-23140	1
de_minus_dT1	5	0	0	1	6	0	2860	1
de_minus_dT1	5	0	0	2	1	1	-53550	1
de_minus_dT1	5	0	0	2	3	0	12140	1
de_minus_dT1	5	0	0	3	0	0	9180	1
de_minus_dT1	5	0	1	0	1	3	-8110	1
de_minus_dT1	5	0	1	0	3	2	2360	1
de_minus_dT1	5	0	1	0	5	1	170	1
de_minus_dT1	5	0	1	0	7	0	-70	1
de_minus_dT1	5	0	1	1	0	2	14780	1
de_minus_dT1	5	0	1	1	2	1	2240	1
de_minus_dT1	5	0	1	1	4	0	-2070	1
de_minus_dT1	5	0	1	2	1	0	-3330	1
de_minus_dT1	5	0	2	0	1	2	-9830	1
de_minus_dT1	5	0	2	0	3	1	4130	1
de_minus_dT1	5	0	2	0	5	0	-510	1
de_minus_dT1	5	0	2	1	0	1	15180	1
de_minus_dT1	5	0	2	1	2	0	-4170	1
de_minus_dT1	5	0	3	0	1	1	-6280	1
de_minus_dT1	5	0	3	0	3	0	1740	1
de_minus_dT1	5	0	3	1	0	0	160	1
de_minus_dT1	5	0	4	0	1	0	560	1
de_minus_dT1	5	1	0	1	1	2	1020	1
de_minus_dT1	5	1	0	1	3	1	600	1
de_minus_dT1	5	1	0	1	5	0	-200	1
de_minus_dT1	5	1	0	2	0	1	-13680	1
de_minus_dT1	5	1	0	2	2	0	-2520	1
de_minus_dT1	5	1	1	0	0	3	-12960	1
de_minus_dT1	5	1	1	0	2	2	-21740	1
de_minus_dT1	5	1	1	0	4	1	14480	1
de_minus_dT1	5	1	1	0	6	0	-2120	1
de_minus_dT1	5	1	1	1	1	1	54120	1
de_minus_dT1	5	1	1	1	3	0	-14040	1
de_minus_dT1	5	1	1	2	0	0	-21540	1
de_minus_dT1	5	1	2	0	0	2	4220	1
de_minus_dT1	5	1	2	0	2	1	-6280	1
de_minus_dT1	5	1	2	0	4	0	1390	1
de_minus_dT1	5	1	2	1	1	0	5900	1
de_minus_dT1	5	1	3	0	0	1	-13360	1
de_minus_dT1	5	1	3	0	2	0	4150	1
de_minus_dT1	5	1	4	0	0	0	380	1
de_minus_dT1	5	2	0	0	1	3	5220	1
de_minus_dT1	5	2	0	0	3	2	-1740	1
de_minus_dT1	5	2	0	0	7	0	1595	48
de_minus_dT1	5	2	0	1	0	2	-11760	1
de_minus_dT1	5	2	0	1	2	1	2340	1
de_minus_dT1	5	2	0	1	4	0	210	1
de_minus_dT1	5	2	0	2	1	0	-5910	1
de_minus_dT1	5	2	1	0	1	2	2070	1
de_minus_dT1	5	2	1	0	3	1	1350	1
de_minus_dT1	5	2	1	0	5	0	-480	1
de_minus_dT1	5	2	1	1	0	1	-3900	1
de_minus_dT1	5	2	1	1	2	0	6390	1
de_minus_dT1	5	2	2	0	1	1	-15180	1
de_minus_dT1	5	2	2	0	3	0	4560	1
de_minus_dT1	5	2	2	1	0	0	18660	1
de_minus_dT1	5	2	3	0	1	0	-2430	1
de_minus_dT1	5	3	0	0	0	3	2400	1
de_minus_dT1	5	3	0	0	2	2	5200	1
de_minus_dT1	5	3	0	0	4	1	-3520	1
de_minus_dT1	5	3	0	0	6	0	57955	108
de_minus_dT1	5	3	0	1	1	1	-13520	1
de_minus_dT1	5	3	0	1	3	0	3440	1
de_minus_dT1	5	3	0	2	0	0	6640	1
de_minus_dT1	5	3	1	0	0	2	-1100	1
de_minus_dT1	5	3	1	0	2	1	3200	1
de_minus_dT1	5	3	1	0	4	0	-800	1
de_minus_dT1	5	3	1	1	1	0	2540	1
de_minus_dT1	5	3	2	0	0	1	6900	1
de_minus_dT1	5	3	2	0	2	0	-2710	1
de_minus_dT1	5	3	3	0	0	0	-5840	1
de_minus_dT1	5	4	0	0	1	2	-110	1
de_minus_dT1	5	4	0	0	3	1	-470	1
de_minus_dT1	5	4	0	0	5	0	29755	216
de_minus_dT1	5	4	0	1	0	1	420	1
de_minus_dT1	5	4	0	1	2	0	-1400	1
de_minus_dT1	5	4	1	0	1	1	8090	1
de_minus_dT1	5	4	1	0	3	0	-2510	1
de_minus_dT1	5	4	1	1	0	0	-10980	1
de_minus_dT1	5	4	2	0	1	0	550	1
de_minus_dT1	5	5	0	0	2	1	-240	1
de_minus_dT1	5	5	0	0	4	0	12595	162
de_minus_dT1	5	5	0	1	1	0	-720	1
de_minus_dT1	5	5	1	0	0	1	-720	1
de_minus_dT1	5	5	1	0	2	0	360	1
de_minus_dT1	5	5	2	0	0	0	4560	1
de_minus_dT1	5	6	0	0	1	1	-780	1
de_minus_dT1	5	6	0	0	3	0	192565	729
de_minus_dT1	5	6	0	1	0	0	1520	1
de_minus_dT1	5	7	1	0	0	0	-1120	1
de_minus_dT1	5	8	0	0	1	0	-130	243
de_minus_dT1	5	9	0	0	0	0	58120	729
de_minus_dT1	6	0	0	0	0	4	10150	1
de_minus_dT1	6	0	0	0	2	3	12600	1
de_minus_dT1	6	0	0	0	4	2	-8400	1
de_minus_dT1	6	0	0	0	6	1	1400	1
de_minus_dT1	6	0	0	0	8	0	-7875	128
de_minus_dT1	6	0	0	1	1	2	-43820	1
de_minus_dT1	6	0	0	1	3	1	16400	1
de_minus_dT1	6	0	0	1	5	0	-1490	1
de_minus_dT1	6	0	0	2	0	1	11430	1
de_minus_dT1	6	0	0	2	2	0	-4310	1
de_minus_dT1	6	0	1	0	0	3	2520	1
de_minus_dT1	6	0	1	0	2	2	3690	1
de_minus_dT1	6	0	1	0	4	1	-2480	1
de_minus_dT1	6	0	1	0	6	0	360	1
de_minus_dT1	6	0	1	1	1	1	-3720	1
de_minus_dT1	6	0	1	1	3	0	1750	1
de_minus_dT1	6	0	1	2	0	0	-4770	1
de_minus_dT1	6	0	2	0	0	2	8120	1
de_minus_dT1	6	0	2	0	2	1	-5180	1
de_minus_dT1	6	0	2	0	4	0	945	1
de_minus_dT1	6	0	2	1	1	0	2170	1
de_minus_dT1	6	0	3	0	0	1	-1060	1
de_minus_dT1	6	0	3	0	2	0	-55	1
de_minus_dT1	6	0	4	0	0	0	210	1
de_minus_dT1	6	1	0	1	0	2	-3080	1
de_minus_dT1	6	1	0	1	2	1	2460	1
de_minus_dT1	6	1	0	1	4	0	-550	1
de_minus_dT1	6	1	0	2	1	0	-2850	1
de_minus_dT1	6	1	1	0	1	2	13600	1
de_minus_dT1	6	1	1	0	3	1	-5530	1
de_minus_dT1	6	1	1	0	5	0	530	1
de_minus_dT1	6	1	1	1	0	1	-17240	1
de_minus_dT1	6	1	1	1	2	0	8030	1
de_minus_dT1	6	1	2	0	1	1	-4100	1
de_minus_dT1	6	1	2	0	3	0	1020	1
de_minus_dT1	6	1	2	1	0	0	9060	1
de_minus_dT1	6	1	3	0	1	0	-1630	1
de_minus_dT1	6	2	0	0	0	3	-1500	1
de_minus_dT1	6	2	0	0	2	2	-3240	1
de_minus_dT1	6	2	0	0	4	1	2160	1
de_minus_dT1	6	2	0	0	6	0	-7735	24
de_minus_dT1	6	2	0	1	1	1	3010	1
de_minus_dT1	6	2	0	1	3	0	-990	1
de_minus_dT1	6	2	0	2	0	0	5660	1
de_minus_dT1	6	2	1	0	0	2	-2910	1
de_minus_dT1	6	2	1	0	2	1	140	1
de_minus_dT1	6	2	1	0	4	0	50	1
de_minus_dT1	6	2	1	1	1	0	1620	1
de_minus_dT1	6	2	2	0	0	1	2210	1
de_minus_dT1	6	2	2	0	2	0	-900	1
de_minus_dT1	6	2	3	0	0	0	-4340	1
de_minus_dT1	6	3	0	0	1	2	-3020	1
de_minus_dT1	6	3	0	0	3	1	1500	1
de_minus_dT1	6	3	0	0	5	0	-4975	27
de_minus_dT1	6	3	0	1	0	1	3660	1
de_minus_dT1	6	3	0	1	2	0	-1660	1
de_minus_dT1	6	3	1	0	1	1	-730	1
de_minus_dT1	6	3	1	0	3	0	290	1
de_minus_dT1	6	3	1	1	0	0	-9300	1
de_minus_dT1	6	3	2	0	1	0	330	1
de_minus_dT1	6	4	0	0	0	2	180	1
de_minus_dT1	6	4	0	0	2	1	480	1
de_minus_dT1	6	4	0	0	4	0	-2105	18
de_minus_dT1	6	4	0	1	1	0	-160	1
de_minus_dT1	6	4	1	0	0	1	-160	1
de_minus_dT1	6	4	1	0	2	0	80	1
de_minus_dT1	6	4	2	0	0	0	3900	1
de_minus_dT1	6	5	0	0	1	1	780	1
de_minus_dT1	6	5	0	0	3	0	-20630	81
de_minus_dT1	6	5	0	1	0	0	1560	1
de_minus_dT1	6	6	0	0	2	0	-2380	729
de_minus_dT1	6	6	1	0	0	0	-840	1
de_minus_dT1	6	7	0	0	1	0	-80	81
de_minus_dT1	6	8	0	0	0	0	10750	729
de_minus_dT1	7	0	0	0	1	3	-12240	1
de_minus_dT1	7	0	0	0	3	2	4080	1
de_minus_dT1	7	0	0	0	7	0	-255	4
de_minus_dT1	7	0	0	1	0	2	10300	1
de_minus_dT1	7	0	0	1	2	1	1020	1
de_minus_dT1	7	0	0	1	4	0	-830	1
de_minus_dT1	7	0	0	2	1	0	-700	1
